ts_ms,fast_vwap,slow_vwap,vwap_color
1669219200000,16231.3643,17271.668,red
1669233600000,16249.4873,17261.4316,red
1669248000000,16275.3799,17252.3379,red
1669262400000,16289.4414,17246.4141,red
1669276800000,16302.9951,17237.7324,red
1669291200000,16312.6143,17230.9629,red
1669305600000,16325.9648,17223.4336,red
1669320000000,16333.9062,17218.9141,red
1669334400000,16339.7578,17213.957,red
1669348800000,16346.2725,17200.9355,red
1669363200000,16355.9053,17190.9395,red
1669377600000,16363.7529,17182.4082,red
1669392000000,16369.2256,17176.4785,red
1669406400000,16379.3389,17168.7402,red
1669420800000,16391.4043,17162.3867,red
1669435200000,16398.7305,17157.416,red
1669449600000,16403.8965,17153.9844,red
1669464000000,16411.9199,17147.2227,red
1669478400000,16413.916,17142.248,red
1669492800000,16415.5137,17134.6172,red
1669507200000,16419.5137,17129.6816,red
1669521600000,16425.5117,17125.2578,red
1669536000000,16430.207,17121.2637,red
1669550400000,16434.2578,17117.8926,red
1669564800000,16437.2539,17115.3867,red
1669579200000,16440.0586,17103.4414,red
1669593600000,16387.3164,17062.2637,red
1669608000000,16377.9678,17054.7012,red
1669622400000,16369.5859,17046.959,red
1669636800000,16338.6562,17017.8809,red
1669651200000,16299.0518,16963.8008,red
1669665600000,16296.6846,16958.625,red
1669680000000,16291.1904,16946.2949,red
1669694400000,16304.3223,16931.6387,red
1669708800000,16313.4619,16925.8184,red
1669723200000,16321.123,16912.9629,red
1669737600000,16324.5352,16907.1348,red
1669752000000,16330.1094,16902.2793,red
1669766400000,16430.2891,16894.6133,red
1669780800000,16449.1094,16894.2852,red
1669795200000,16459.7109,16894.1367,red
1669809600000,16494.4922,16892.8203,red
1669824000000,16584.3164,16896.4238,red
1669838400000,16631.4219,16902.1953,red
1669852800000,16655.7051,16905.3457,red
1669867200000,16673.1543,16907.2969,red
1669881600000,16686.3398,16908.7637,red
1669896000000,16757.1055,16916.9941,red
1669910400000,16765.0684,16917.3691,red
1669924800000,16770.8594,16917.5,red
1669939200000,16777.4824,16917.5723,red
1669953600000,16781.332,16917.6602,red
1669968000000,16789.4102,16918.3223,red
1669982400000,16813.0547,16918.6152,red
1669996800000,16818.9102,16919.0645,red
1670011200000,16831.4551,16920.8887,red
1670025600000,16842.127,16922.4805,red
1670040000000,16847.3398,16922.9902,red
1670054400000,16851.4863,16923.168,red
1670068800000,16853.5586,16923.2773,red
1670083200000,16855.1582,16923.373,red
1670097600000,16857.1934,16922.9844,red
1670112000000,16862.2793,16923.3926,red
1670126400000,16868.4473,16924.1113,red
1670140800000,16873.1484,16924.4531,red
1670155200000,16880.6953,16925.3223,red
1670169600000,16909.6797,16930.0234,red
1670184000000,16923.5371,16932.6875,red
1670198400000,16959.2031,16940.4062,green
1670212800000,16996.0684,16949.373,green
1670227200000,17018.4531,16955.293,green
1670241600000,17032.4434,16960.8262,green
1670256000000,17023.084,16960.75,green
1670270400000,17019.2109,16960.582,green
1670284800000,17019.2285,16961.4355,green
1670299200000,17018.2031,16961.6426,green
1670313600000,17016.0293,16961.8496,green
1670328000000,17013.332,16962.1406,green
1670342400000,17010.6133,16962.1699,green
1670356800000,17013.1738,16963.4277,green
1670371200000,17015.2148,16964.4473,green
1670385600000,16992.7227,16960.6816,green
1670400000000,16976.2852,16957.375,green
1670414400000,16967.6777,16955.6387,green
1670428800000,16961.1367,16954.2715,green
1670443200000,16956.3711,16953.2793,green
1670457600000,16950.8027,16952.1152,red
1670472000000,16946.3223,16951.1777,red
1670486400000,16924.6875,16946.3438,red
1670500800000,16920.1406,16944.7441,red
1670515200000,16967.4336,16955.4824,green
1670529600000,16985.2734,16960.2227,green
1670544000000,16994.6152,16962.7754,green
1670558400000,17000.2559,16964.3203,green
1670572800000,17007.5254,16966.2598,green
1670587200000,17039.5488,16976.1582,green
1670601600000,17043.8496,16977.8203,green
1670616000000,17047.0215,16979.3867,green
1670630400000,17048.7051,16980.0488,green
1670644800000,17050.7637,16980.8301,green
1670659200000,17053.25,16981.7539,green
1670673600000,17059.6914,16983.8477,green
1670688000000,17062.5684,16984.8105,green
1670702400000,17065.2129,16986.0527,green
1670716800000,17066.8301,16986.6953,green
1670731200000,17071.0566,16988.1016,green
1670745600000,17072.8613,16988.7363,green
1670760000000,17074.9766,16989.5215,green
1670774400000,17088.3613,16993.8066,green
1670788800000,17089.7793,16995.5156,green
1670803200000,17064.1895,16993.8926,green
1670817600000,17058.7246,16993.3242,green
1670832000000,17052.1211,16992.8867,green
1670846400000,17045.3809,16992.8105,green
1670860800000,17044.4922,16992.9902,green
1670875200000,17066.0703,16999.7383,green
1670889600000,17072.7129,17002.1797,green
1670904000000,17078.043,17004.5625,green
1670918400000,17145.5957,17025.6289,green
1670932800000,17339.8164,17100.5664,green
1670947200000,17372.4219,17117.3887,green
1670961600000,17386.7949,17124.7441,green
1670976000000,17400.8145,17131.7012,green
1670990400000,17411.3555,17136.8262,green
1671004800000,17438.5137,17149.6738,green
1671019200000,17530.7539,17193.0938,green
1671033600000,17678.8789,17296.2793,green
1671048000000,17688.707,17312.3027,green
1671062400000,17690.0527,17320.0723,green
1671076800000,17690.3398,17322.2988,green
1671091200000,17690.5918,17327.3418,green
1671105600000,17665.8008,17336.709,green
1671120000000,17650.8379,17338.1016,green
1671134400000,17633.0859,17338.5957,green
1671148800000,17626.8418,17339.0684,green
1671163200000,17618.9512,17340.8066,green
1671177600000,17527.4805,17327.2656,green
1671192000000,17478.1621,17316.1543,green
1671206400000,17415.5996,17299.6641,green
1671220800000,17341.9141,17277.4316,green
1671235200000,17307.7988,17266.582,green
1671249600000,17289.5508,17260.8516,green
1671264000000,17276.209,17256.748,green
1671278400000,17262.0078,17252.4902,green
1671292800000,17253.0059,17249.873,green
1671307200000,17238.3516,17245.7266,red
1671321600000,17228.6152,17243.0391,red
1671336000000,17214.8945,17239.334,red
1671350400000,17192.75,17233.4121,red
1671364800000,17181.9062,17230.543,red
1671379200000,17149.125,17221.6582,red
1671393600000,17114.9004,17211.5293,red
1671408000000,17090.0059,17204.0059,red
1671422400000,17074.2891,17199.1348,red
1671436800000,17061.7383,17195.1445,red
1671451200000,17040.8613,17188.6523,red
1671465600000,16973.5078,17166.8848,red
1671480000000,16894.9805,17139.0449,red
1671494400000,16864.0352,17122.1484,red
1671508800000,16857.8066,17114.5176,red
1671523200000,16855.2598,17110.332,red
1671537600000,16858.6914,17101.4277,red
1671552000000,16858.7168,17095.6309,red
1671566400000,16859.543,17092.9395,red
1671580800000,16859.0371,17090.2148,red
1671595200000,16857.4375,17087.9785,red
1671609600000,16857.25,17085.9316,red
1671624000000,16854.3613,17080.2715,red
1671638400000,16850.9004,17076.7637,red
1671652800000,16848.8086,17074.0098,red
1671667200000,16848.3887,17072.3652,red
1671681600000,16847.459,17070.6836,red
1671696000000,16846.7891,17068.2148,red
1671710400000,16823.7363,17055.2598,red
1671724800000,16808.3574,17047.2812,red
1671739200000,16805.3379,17040.4512,red
1671753600000,16806.6367,17037.9238,red
1671768000000,16807.1875,17036.8086,red
1671782400000,16808.334,17035.2832,red
1671796800000,16810.6738,17024.9727,red
1671811200000,16811.3594,17023.8691,red
1671825600000,16810.8711,17021.9082,red
1671840000000,16810.9727,17021.252,red
1671854400000,16811.5449,17019.4297,red
1671868800000,16811.7598,17018.8418,red
1671883200000,16811.9395,17018.2363,red
1671897600000,16812.4434,17017.5547,red
1671912000000,16812.7344,17016.9121,red
1671926400000,16813.2559,17016.2285,red
1671940800000,16813.3262,17015.4199,red
1671955200000,16813.4512,17014.832,red
1671969600000,16810.1484,17010.3633,red
1671984000000,16807.1953,17007.2539,red
1671998400000,16807.1426,17005.584,red
1672012800000,16811.3809,17003.9375,red
1672027200000,16814.2793,17002.793,red
1672041600000,16815.9434,17001.6562,red
1672056000000,16816.293,16999.8535,red
1672070400000,16817.4688,16998.0391,red
1672084800000,16824.4414,16996.4336,red
1672099200000,16831.4941,16994.4961,red
1672113600000,16832.6836,16993.7832,red
1672128000000,16832.6445,16991.793,red
1672142400000,16824.4434,16985.4531,red
1672156800000,16799.7148,16974.8652,red
1672171200000,16792.5645,16971.2852,red
1672185600000,16775.2988,16963.2969,red
1672200000000,16764.9434,16958.3516,red
1672214400000,16759.3184,16955.0352,red
1672228800000,16739.5391,16943.666,red
1672243200000,16729.7773,16938.2207,red
1672257600000,16701.0664,16924.1777,red
1672272000000,16690.1855,16918.0586,red
1672286400000,16686.0996,16915.5664,red
1672300800000,16679.5508,16910.9609,red
1672315200000,16673.543,16904.9355,red
1672329600000,16669.7285,16901.2656,red
1672344000000,16665.8848,16897.4355,red
1672358400000,16662.5996,16894.3887,red
1672372800000,16635.6172,16879.502,red
1672387200000,16628.5059,16875.1758,red
1672401600000,16576.3477,16837.2305,red
1672416000000,16574.9004,16834.3379,red
1672430400000,16579.2793,16829.3867,red
1672444800000,16579.0293,16827.7754,red
1672459200000,16578.332,16826.2461,red
1672473600000,16577.7168,16824.4434,red
1672488000000,16578.1602,16812.4043,red
1672502400000,16574.8418,16779.9102,red
1672516800000,16559.1992,16752.2715,red
1672531200000,16558.7051,16751.0625,red
1672545600000,16557.9629,16749.5137,red
1672560000000,16557.3809,16747.9941,red
1672574400000,16557.1875,16746.9648,red
1672588800000,16557.918,16745.1406,red
1672603200000,16558.5625,16744.3203,red
1672617600000,16562.3809,16742.4082,red
1672632000000,16570.4531,16741.5352,red
1672646400000,16576.7207,16741.3164,red
1672660800000,16582.2793,16740.8594,red
1672675200000,16585.2129,16740.7012,red
1672689600000,16590.6387,16740.1895,red
1672704000000,16593.4316,16739.6074,red
1672718400000,16598.498,16739.377,red
1672732800000,16601.5391,16739.207,red
1672747200000,16610.2617,16737.3848,red
1672761600000,16611.9082,16735.5879,red
1672776000000,16613.7793,16734.9121,red
1672790400000,16632.9961,16736.2949,red
1672804800000,16651.0254,16738.7695,red
1672819200000,16660.5898,16740.0938,red
1672833600000,16677.7148,16742.2363,red
1672848000000,16712.2715,16748.4395,red
1672862400000,16720.4453,16749.9863,red
1672876800000,16723.1016,16750.4922,red
1672891200000,16726.5488,16751.0742,red
1672905600000,16729.8535,16751.6465,red
1672920000000,16739.7422,16753.5195,red
1672934400000,16743.584,16754.334,red
1672948800000,16745.7012,16754.7754,red
1672963200000,16747.9902,16755.2383,red
1672977600000,16750.1797,16755.6465,red
1672992000000,16749.1426,16755.2598,red
1673006400000,16753.625,16756.1406,red
1673020800000,16765.7988,16759.1777,green
1673035200000,16790.4492,16765.9941,green
1673049600000,16794.4805,16767.1953,green
1673064000000,16796.5332,16767.8008,green
1673078400000,16800.7852,16769.0391,green
1673092800000,16803.7285,16769.8809,green
1673107200000,16805.5137,16770.373,green
1673121600000,16808.5645,16771.1836,green
1673136000000,16810.5977,16771.7168,green
1673150400000,16811.873,16772.0332,green
1673164800000,16815.9141,16773.0176,green
1673179200000,16823.416,16774.7422,green
1673193600000,16830.5039,16776.5,green
1673208000000,16873.8438,16786.9805,green
1673222400000,16928.0195,16802.1035,green
1673236800000,16956.0664,16811.1504,green
1673251200000,16983.9785,16820.9023,green
1673265600000,17019.4199,16834.4941,green
1673280000000,17053.5566,16848.3789,green
1673294400000,17073.6602,16861.1367,green
1673308800000,17077.6211,16864.0352,green
1673323200000,17080.5176,16865.959,green
1673337600000,17088.2656,16870.3184,green
1673352000000,17117.3828,16885.5547,green
1673366400000,17147.6777,16900.4121,green
1673380800000,17175.7969,16914.168,green
1673395200000,17197.2422,16925.8574,green
1673409600000,17205.4277,16930.4824,green
1673424000000,17212.0996,16934.1641,green
1673438400000,17225.3691,16944.0918,green
1673452800000,17262.0117,16965.3301,green
1673467200000,17396.3828,17029.7148,green
1673481600000,17583.4531,17127.375,green
1673496000000,17616.1797,17147.9023,green
1673510400000,17647.2617,17167.5684,green
1673524800000,17797.6875,17281.0059,green
1673539200000,18015.2852,17435.625,green
1673553600000,18105.332,17501.6348,green
1673568000000,18131.9707,17522.7031,green
1673582400000,18148.957,17535.8359,green
1673596800000,18223.9727,17591.1406,green
1673611200000,18361.0879,17691.293,green
1673625600000,18475.0938,17777.6719,green
1673640000000,18757.625,17984.1855,green
1673654400000,19336.9121,18407.7656,green
1673668800000,19405.0449,18462.9004,green
1673683200000,19553.6465,18595.4141,green
1673697600000,19683.2402,18710.2617,green
1673712000000,19727.8105,18751.1152,green
1673726400000,19768.6875,18785.8398,green
1673740800000,19823.7207,18835.8203,green
1673755200000,19840.0449,18850.5762,green
1673769600000,19869.3457,18876.9277,green
1673784000000,19927.3008,18924.3242,green
1673798400000,20013.1484,19003.0234,green
1673812800000,20058.3418,19042.4863,green
1673827200000,20206.9746,19164.5312,green
1673841600000,20246.25,19197.8262,green
1673856000000,20300.2402,19255.8164,green
1673870400000,20351.168,19312.3008,green
1673884800000,20433.4531,19384.5137,green
1673899200000,20500.4414,19445.3965,green
1673913600000,20545.7676,19494.541,green
1673928000000,20567.5234,19517.0645,green
1673942400000,20596.3203,19546.0312,green
1673956800000,20703.2891,19654.6309,green
1673971200000,20732.2695,19685.8965,green
1673985600000,20758.6328,19716.6816,green
1674000000000,20778.2969,19738.8613,green
1674014400000,20787.1797,19748.2188,green
1674028800000,20805.0605,19769.1973,green
1674043200000,20882.0508,19878.627,green
1674057600000,20864.6465,19968.6953,green
1674072000000,20854.5508,19991.5117,green
1674086400000,20851.668,19998.4609,green
1674100800000,20850.7578,20004.2188,green
1674115200000,20848.2305,20011.3965,green
1674129600000,20847.0137,20027.6309,green
1674144000000,20857.8457,20051.4141,green
1674158400000,20868.7832,20070.752,green
1674172800000,20879.582,20086.4492,green
1674187200000,20884.7617,20102.2461,green
1674201600000,20886.168,20108.207,green
1674216000000,20901.4531,20129.2754,green
1674230400000,20951.3438,20169.7031,green
1674244800000,21219.8906,20314.748,green
1674259200000,21338.9258,20382.4004,green
1674273600000,21366.7754,20398.334,green
1674288000000,21663.291,20567.9336,green
1674302400000,21794.3145,20652.1426,green
1674316800000,21903.0176,20721.4629,green
1674331200000,21980.4766,20780.1484,green
1674345600000,22016.6953,20811.3711,green
1674360000000,22062.0586,20847.6348,green
1674374400000,22094.8926,20875.4102,green
1674388800000,22158.127,20930.4492,green
1674403200000,22193.3457,20963.8398,green
1674417600000,22253.168,21045.2188,green
1674432000000,22267.3438,21061.8594,green
1674446400000,22290.4434,21089.1328,green
1674460800000,22336.9355,21135.1445,green
1674475200000,22434.2695,21253.3457,green
1674489600000,22492.2676,21331.627,green
1674504000000,22515.7109,21362.3828,green
1674518400000,22532.3965,21380.4863,green
1674532800000,22551.9297,21400.7754,green
1674547200000,22576.2695,21433.1836,green
1674561600000,22611.6406,21486.5664,green
1674576000000,22626.4238,21506.3867,green
1674590400000,22637.8828,21550.0449,green
1674604800000,22632.8164,21572.4824,green
1674619200000,22634.6484,21581.3711,green
1674633600000,22633.207,21602.5293,green
1674648000000,22625.1699,21647.998,green
1674662400000,22629.6914,21673.1328,green
1674676800000,22770.709,21806.8691,green
1674691200000,22783.5645,21822.6055,green
1674705600000,22791.1191,21835.582,green
